transaction_id,date,region,product_category,revenue,material_cost,shipping_cost
103134,11/11/2024,North America,Edge Hardware Platforms,27088.46,11026.03,3105.55
103135,11/11/2024,North America,Edge Hardware Platforms,27816.24,10105.23,3051.91
103136,11/11/2024,North America,Enterprise Cloud Software,7649.31,1083.43,359.2
103137,11/11/2024,North America,SaaS Subscriptions,2865.14,269.58,54.39
103138,11/11/2024,APAC,Edge Hardware Platforms,25793.99,9502.01,3303.47
103139,11/11/2024,Europe,Enterprise Cloud Software,10757.5,1717.6,567.85
103140,11/11/2024,APAC,SaaS Subscriptions,3428.73,337.65,61.92
103141,11/11/2024,APAC,Enterprise Cloud Software,13614.75,1972.53,662.78
103142,11/11/2024,North America,Edge Hardware Platforms,27767.27,10052.97,3269.65
103143,11/12/2024,APAC,Edge Hardware Platforms,21319.9,8876.4,2682.33
103144,11/12/2024,Europe,Edge Hardware Platforms,12234.56,4680.18,1383.08
103145,11/12/2024,North America,Enterprise Cloud Software,14357.26,2334.94,653.32
103146,11/12/2024,North America,Enterprise Cloud Software,7812.23,1102.48,425.44
103147,11/12/2024,North America,Enterprise Cloud Software,5807.23,954.78,314.66
103148,11/13/2024,Europe,Enterprise Cloud Software,11675.48,1702.81,589.01
103149,11/13/2024,Europe,Edge Hardware Platforms,24377.56,10499.66,2635.83
103150,11/13/2024,APAC,Edge Hardware Platforms,24014.64,10289.07,2862.8
103151,11/13/2024,APAC,Enterprise Cloud Software,6591.68,1019.89,353.98
103152,11/13/2024,APAC,Edge Hardware Platforms,20509.78,7927.26,2697.45
103153,11/13/2024,North America,Edge Hardware Platforms,20639.64,8435.03,2423.99
103154,11/14/2024,APAC,SaaS Subscriptions,2640.09,270.93,53.52
103155,11/14/2024,APAC,Edge Hardware Platforms,29305.24,12800.61,3323.7
103156,11/14/2024,Europe,Edge Hardware Platforms,14292.04,5367.94,1571.35
103157,11/14/2024,APAC,Edge Hardware Platforms,27139.38,11090.92,3369.82
103158,11/14/2024,North America,Edge Hardware Platforms,18246.35,6912.72,2335.17
103159,11/14/2024,Europe,Enterprise Cloud Software,13199.17,1823.88,647.25
103160,11/15/2024,Europe,SaaS Subscriptions,5032.01,523.6,105.59
103161,11/15/2024,North America,SaaS Subscriptions,4758.93,448.31,102.13
103162,11/15/2024,Europe,Edge Hardware Platforms,20960.66,8186.18,2671.16
103163,11/15/2024,Europe,Edge Hardware Platforms,12191.96,5262.48,1327.11
103164,11/15/2024,APAC,Edge Hardware Platforms,22786.78,9884.36,2543.94
103165,11/15/2024,Europe,Edge Hardware Platforms,25151.68,10112.25,3093.5
103166,11/15/2024,APAC,SaaS Subscriptions,6570.88,637.9,144.47
103167,11/15/2024,Europe,Enterprise Cloud Software,8626.17,1197.6,398.65
103168,11/15/2024,North America,Enterprise Cloud Software,11885.12,1630.87,558.99
103169,11/15/2024,North America,Enterprise Cloud Software,7677.52,1168.19,419.55
103170,11/15/2024,APAC,SaaS Subscriptions,3056.4,291.27,55.95
103171,11/15/2024,APAC,Enterprise Cloud Software,10566.96,1505.12,501.24
103172,11/16/2024,APAC,Enterprise Cloud Software,6436.03,961.97,335.29
103173,11/16/2024,Europe,SaaS Subscriptions,6906.67,741.63,139.28
103174,11/16/2024,North America,Edge Hardware Platforms,18781.06,7193.53,2096.99
103175,11/16/2024,Europe,Edge Hardware Platforms,21375.71,7894.56,2600.99
103176,11/16/2024,North America,Edge Hardware Platforms,18587.68,7953.73,2354.66
103177,11/17/2024,North America,Edge Hardware Platforms,14598.5,5650.09,1926.36
103178,11/17/2024,APAC,SaaS Subscriptions,7622.33,737.98,146.26
103179,11/17/2024,North America,SaaS Subscriptions,6077.31,575.66,118.56
103180,11/17/2024,Europe,Edge Hardware Platforms,27774.55,10844.44,3605.26
103181,11/17/2024,Europe,Edge Hardware Platforms,28605.09,12374.74,3128.45
103182,11/17/2024,North America,Edge Hardware Platforms,18631.09,7662.43,2434.58
103183,11/17/2024,North America,Edge Hardware Platforms,13848.22,5975.9,1816.19
103184,11/18/2024,North America,SaaS Subscriptions,7868.21,732.99,158.48
103185,11/18/2024,APAC,Enterprise Cloud Software,6863.1,1117.34,357.27
103186,11/18/2024,North America,Edge Hardware Platforms,11125.4,4390.24,1409.25
103187,11/18/2024,Europe,Edge Hardware Platforms,16536.4,6166.62,1791.14
103188,11/18/2024,APAC,Edge Hardware Platforms,14586.42,5739.39,1855.9
103189,11/18/2024,Europe,Edge Hardware Platforms,15343.69,5790.85,1960.46
103190,11/18/2024,Europe,Edge Hardware Platforms,27202.41,11940.47,3100.74
103191,11/18/2024,North America,Edge Hardware Platforms,10701.43,4530.32,1382.73
103192,11/18/2024,Europe,Enterprise Cloud Software,6231.55,912.7,332.35
103193,11/18/2024,North America,Enterprise Cloud Software,7742.8,1275.23,400.82
103194,11/18/2024,APAC,Edge Hardware Platforms,20794.11,7733.23,2419.76
103195,11/18/2024,Europe,SaaS Subscriptions,3612.05,333.84,73.09
103196,11/19/2024,Europe,Enterprise Cloud Software,7309.63,1074.34,372.29
103197,11/19/2024,Europe,Enterprise Cloud Software,13911.17,1923.87,631.49
103198,11/19/2024,Europe,Enterprise Cloud Software,10048.91,1643.53,522.4
103199,11/19/2024,Europe,Edge Hardware Platforms,13590.79,5363.09,1579.53
103200,11/19/2024,APAC,Enterprise Cloud Software,9715.16,1584.95,513.85
103201,11/19/2024,APAC,Edge Hardware Platforms,16675.74,7106.07,1917.63
103202,11/19/2024,North America,Edge Hardware Platforms,22779.11,9802.21,2986.03
103203,11/19/2024,APAC,Enterprise Cloud Software,11645.13,1846.24,638.38
103204,11/19/2024,North America,Enterprise Cloud Software,13529.33,1955.31,689.75
103205,11/19/2024,North America,Edge Hardware Platforms,24649.29,9586.55,3072.13
103206,11/19/2024,North America,Edge Hardware Platforms,16380.88,6878.44,1892.8
103207,11/19/2024,Europe,Edge Hardware Platforms,23168.51,9458.86,2732.19
103208,11/19/2024,North America,Edge Hardware Platforms,11274.06,4848.59,1440.91
103209,11/19/2024,North America,Edge Hardware Platforms,28644.55,10934.51,3604.03
103210,11/20/2024,North America,Edge Hardware Platforms,13531.08,5558.56,1556.07
103211,11/20/2024,APAC,SaaS Subscriptions,4782.72,447.74,98.46
103212,11/20/2024,APAC,Edge Hardware Platforms,10715.49,3872.4,1239.66
103213,11/20/2024,North America,SaaS Subscriptions,7068.83,672.76,136.45
103214,11/20/2024,North America,SaaS Subscriptions,5015.9,517.25,98.62
103215,11/20/2024,Europe,Edge Hardware Platforms,16793.57,6898.1,2051.93
103216,11/20/2024,North America,Enterprise Cloud Software,8685.77,1280.77,445.47
103217,11/20/2024,APAC,Enterprise Cloud Software,7436.61,1047.16,372
103218,11/20/2024,Europe,Edge Hardware Platforms,14848.32,6051.58,1918.59
103219,11/20/2024,APAC,SaaS Subscriptions,6639.57,717.87,125.74
103220,11/20/2024,North America,Enterprise Cloud Software,12068.44,1968.65,565.64
103221,11/20/2024,Europe,Edge Hardware Platforms,28552.28,11756.37,3748.54
103222,11/20/2024,North America,Edge Hardware Platforms,20860.25,8149.69,2253.62
103223,11/20/2024,Europe,Edge Hardware Platforms,24939.49,9666.59,3006.08
103224,11/21/2024,Europe,Enterprise Cloud Software,5134.55,757.48,265.23
103225,11/21/2024,Europe,SaaS Subscriptions,4603.88,442.99,99.74
103226,11/21/2024,Europe,Enterprise Cloud Software,5976.61,949.08,318.26
103227,11/21/2024,North America,Edge Hardware Platforms,24997.53,10891.69,2926.4
103228,11/21/2024,APAC,Edge Hardware Platforms,13589.89,4896.11,1575.4
103229,11/21/2024,North America,SaaS Subscriptions,3236.42,316.02,58.58
103230,11/22/2024,Europe,Edge Hardware Platforms,28978.8,10602.14,3546.91
103231,11/22/2024,Europe,Edge Hardware Platforms,27463.19,10338.33,2992.9
103232,11/22/2024,Europe,Edge Hardware Platforms,10351.8,3934.82,1194.84
103233,11/22/2024,Europe,Enterprise Cloud Software,9130.54,1364.78,452.81
103234,11/22/2024,APAC,Enterprise Cloud Software,14509.68,2212.12,768.39
103235,11/22/2024,Europe,Edge Hardware Platforms,27586.53,11908.41,3137.38
103236,11/22/2024,North America,Edge Hardware Platforms,28005.54,10804.21,3462.84
103237,11/22/2024,Europe,Edge Hardware Platforms,21278.49,8345.35,2791.92
103238,11/22/2024,Europe,Edge Hardware Platforms,16899.66,6989.63,1929.72
103239,11/22/2024,North America,Edge Hardware Platforms,20427.89,8470.67,2338.31
103240,11/22/2024,Europe,Edge Hardware Platforms,21939.21,8408.65,2746.15
103241,11/22/2024,APAC,Enterprise Cloud Software,8006.21,1239.64,415.97
103242,11/22/2024,Europe,Edge Hardware Platforms,17856.15,6992.26,2037.67
103243,11/22/2024,North America,Edge Hardware Platforms,11863.78,5161.02,1516.67
103244,11/22/2024,APAC,SaaS Subscriptions,4451.63,476.03,82.94
103245,11/23/2024,Europe,Enterprise Cloud Software,14204.41,2191.87,677.69
103246,11/23/2024,North America,Enterprise Cloud Software,12826.63,1957.9,626.04
103247,11/23/2024,North America,SaaS Subscriptions,7248.58,736.64,145.68
103248,11/23/2024,APAC,Edge Hardware Platforms,18006.5,6601.53,2276.81
103249,11/23/2024,North America,Enterprise Cloud Software,13433.03,2046.49,724.26
103250,11/23/2024,Europe,SaaS Subscriptions,4123.83,430.9,79.19
103251,11/23/2024,North America,Edge Hardware Platforms,24755.31,9209.02,2973.49
103252,11/23/2024,North America,Enterprise Cloud Software,11174.52,1827.69,537.57
103253,11/24/2024,North America,Edge Hardware Platforms,16762.32,6198.87,1929.46
103254,11/24/2024,APAC,Edge Hardware Platforms,24279.11,9929.28,2871.06
103255,11/24/2024,North America,Edge Hardware Platforms,21842.14,8476.07,2471.6
103256,11/24/2024,North America,SaaS Subscriptions,4641.88,475.81,92.66
103257,11/24/2024,APAC,Edge Hardware Platforms,19615.63,8512.56,2457.3
103258,11/24/2024,North America,Enterprise Cloud Software,12871.23,2060.37,649.38
103259,11/24/2024,Europe,Edge Hardware Platforms,18782.32,7783.69,2077.39
103260,11/24/2024,APAC,Edge Hardware Platforms,22623.48,8716.96,2530.73
103261,11/24/2024,Europe,Edge Hardware Platforms,22674.19,8856.79,2782.55
103262,11/24/2024,APAC,Enterprise Cloud Software,9506.21,1499.67,479.7
103263,11/24/2024,Europe,Edge Hardware Platforms,29837.49,10871.88,3574.09
103264,11/24/2024,North America,Enterprise Cloud Software,8830.38,1233.31,482.46
103265,11/24/2024,APAC,Edge Hardware Platforms,22794.95,9179.53,2908.04
103266,11/25/2024,North America,SaaS Subscriptions,2626.01,236.42,52.01
103267,11/25/2024,North America,Edge Hardware Platforms,28398.69,10318.81,3336.67
103268,11/25/2024,APAC,Edge Hardware Platforms,29063.75,10844.46,3293.3
103269,11/25/2024,North America,Edge Hardware Platforms,24487.68,9138.7,2952.76
103270,11/25/2024,North America,SaaS Subscriptions,2039.55,192.66,41.65
103271,11/25/2024,North America,Edge Hardware Platforms,18724.15,8017.72,2303.25
103272,11/25/2024,Europe,SaaS Subscriptions,7894.16,813.63,158.58
103273,11/25/2024,Europe,Edge Hardware Platforms,29749.13,12387.59,3420.68
103274,11/25/2024,North America,Enterprise Cloud Software,7049.13,1000.89,346.47
103275,11/25/2024,North America,Edge Hardware Platforms,14225.09,5334.84,1697.19
103276,11/26/2024,North America,Edge Hardware Platforms,14642.57,5327.1,1782.61
103277,11/26/2024,North America,Enterprise Cloud Software,8239.36,1124.49,449.08
103278,11/26/2024,Europe,SaaS Subscriptions,4538.71,490.48,90.47
103279,11/26/2024,Europe,Edge Hardware Platforms,24665.57,9997.76,2824.66
103280,11/26/2024,North America,Edge Hardware Platforms,19783.6,7274,2324.47
103281,11/26/2024,Europe,SaaS Subscriptions,2456.61,238.22,52.3
103282,11/26/2024,Europe,Enterprise Cloud Software,13453.35,2015.3,672.45
103283,11/26/2024,APAC,SaaS Subscriptions,4151.2,385.28,80.13
103284,11/26/2024,North America,Enterprise Cloud Software,8955.22,1461.77,481.02
103285,11/26/2024,Europe,Edge Hardware Platforms,10118.67,3817.17,1098.83
103286,11/26/2024,APAC,Enterprise Cloud Software,13690.47,2112.44,647.48
103287,11/26/2024,North America,Edge Hardware Platforms,28016.74,11696.12,3260.17
103288,11/27/2024,North America,SaaS Subscriptions,6493.04,664.16,127.87
103289,11/27/2024,Europe,Edge Hardware Platforms,10577.3,4142.15,1378.56
103290,11/27/2024,Europe,Enterprise Cloud Software,13849.94,1981.46,657.01
103291,11/27/2024,North America,Edge Hardware Platforms,20893.76,8343.15,2616.34
103292,11/27/2024,North America,Edge Hardware Platforms,13506.43,5707.95,1673.87
103293,11/27/2024,Europe,Edge Hardware Platforms,23340.03,8551.41,2997.73
103294,11/27/2024,North America,Enterprise Cloud Software,10767.9,1692.52,492.77
103295,11/27/2024,APAC,SaaS Subscriptions,5635.7,561.46,118.16
103296,11/27/2024,North America,Edge Hardware Platforms,28323.02,12361.65,3689.06
103297,11/27/2024,North America,Enterprise Cloud Software,7976.65,1182.45,384.01
103298,11/27/2024,North America,Edge Hardware Platforms,25250.51,10576.04,3220.61
103299,11/27/2024,North America,Enterprise Cloud Software,12893.83,1946.87,654.77
103300,11/27/2024,North America,Enterprise Cloud Software,11383.54,1830.19,616.64
103301,11/27/2024,Europe,Edge Hardware Platforms,26660.99,10744.64,3210.11
103302,11/27/2024,APAC,Edge Hardware Platforms,28181.45,10637.36,3398.26
103303,11/28/2024,North America,Edge Hardware Platforms,13659.47,5800.49,1675.85
103304,11/28/2024,North America,Edge Hardware Platforms,23638.1,9708.36,2795.3
103305,11/28/2024,APAC,Edge Hardware Platforms,20117.35,7342.43,2617.89
103306,11/28/2024,North America,Edge Hardware Platforms,26071.35,9835.06,3145.69
103307,11/28/2024,North America,Edge Hardware Platforms,21286.82,9120.94,2755.99
103308,11/28/2024,Europe,Edge Hardware Platforms,20984.4,8199.74,2592.72
103309,11/28/2024,APAC,Edge Hardware Platforms,16288.2,6369.91,1929.33
103310,11/28/2024,North America,Edge Hardware Platforms,19886.28,8095.22,2320.88
103311,11/28/2024,Europe,SaaS Subscriptions,7732.83,786.21,140.51
103312,11/28/2024,APAC,Edge Hardware Platforms,16719.27,6215.77,1863.23
103313,11/28/2024,North America,Enterprise Cloud Software,14021.54,2120.38,729.11
103314,11/28/2024,APAC,Edge Hardware Platforms,27652.11,12094.49,3277.82
103315,11/28/2024,APAC,Edge Hardware Platforms,11413.36,4731.32,1420.75
103316,11/28/2024,APAC,Edge Hardware Platforms,21698.23,7832.52,2516.34
103317,11/29/2024,APAC,Enterprise Cloud Software,10274.41,1449.93,474.75
103318,11/29/2024,Europe,Enterprise Cloud Software,10873.55,1478.15,500.91
103319,11/29/2024,Europe,Edge Hardware Platforms,10579.74,4294,1355.52
103320,11/29/2024,Europe,Enterprise Cloud Software,10924.75,1695.17,495.68
103321,11/29/2024,APAC,SaaS Subscriptions,7102.71,756.39,149.01
103322,11/29/2024,Europe,Edge Hardware Platforms,26127.91,10790.82,3027.32
103323,11/29/2024,North America,SaaS Subscriptions,2102.73,218.63,45.88
103324,11/30/2024,Europe,SaaS Subscriptions,2707.92,282.09,52.51
103325,11/30/2024,North America,Edge Hardware Platforms,27604.31,12102.91,3241.5
103326,11/30/2024,APAC,Edge Hardware Platforms,24340.3,8850.86,2954.32
103327,11/30/2024,North America,Enterprise Cloud Software,10668.14,1698.53,539.9
103328,11/30/2024,APAC,SaaS Subscriptions,2937.44,287.22,60.73
103329,11/30/2024,APAC,SaaS Subscriptions,6579.12,667.62,138.34
103330,12/1/2024,North America,Edge Hardware Platforms,27436.71,12005.89,3187.93
103331,12/1/2024,APAC,SaaS Subscriptions,5739.04,556.41,117.51
103332,12/1/2024,Europe,Edge Hardware Platforms,22385.2,9575.6,2508.98
103333,12/1/2024,North America,Edge Hardware Platforms,15666.55,6865.9,1790.93
103334,12/1/2024,Europe,SaaS Subscriptions,2480.38,263.95,50.31
103335,12/1/2024,North America,SaaS Subscriptions,2235.18,224.2,40.67
103336,12/1/2024,North America,SaaS Subscriptions,6594.95,619.52,135.08
103337,12/1/2024,APAC,SaaS Subscriptions,4809.84,519.22,96.35
103338,12/1/2024,Europe,SaaS Subscriptions,3415.71,318.93,66.16
103339,12/2/2024,North America,Enterprise Cloud Software,5401.48,756.22,267.55
103340,12/2/2024,North America,Enterprise Cloud Software,13755.76,2069.61,719.32
103341,12/2/2024,North America,Edge Hardware Platforms,19583.39,7342.07,2171.5
103342,12/2/2024,APAC,SaaS Subscriptions,2472.84,239.82,53.99
103343,12/2/2024,North America,Edge Hardware Platforms,29444.43,12904.25,3513
103344,12/2/2024,North America,Enterprise Cloud Software,13896.01,2256.02,709.79
103345,12/2/2024,APAC,Edge Hardware Platforms,23236.43,9902.95,2891.77
103346,12/3/2024,North America,Edge Hardware Platforms,21794.75,9538.11,2385.63
103347,12/3/2024,North America,Edge Hardware Platforms,20542.2,7460.81,2625.71
103348,12/3/2024,Europe,Edge Hardware Platforms,16377.08,7024.34,1846.05
103349,12/3/2024,North America,Enterprise Cloud Software,11250.23,1792.48,543.5
103350,12/3/2024,North America,Enterprise Cloud Software,11191.84,1593.51,601.82
103351,12/3/2024,North America,Enterprise Cloud Software,5883.78,943.58,303.09
103352,12/3/2024,APAC,Edge Hardware Platforms,14253.56,5772.09,1723.37
103353,12/3/2024,Europe,Edge Hardware Platforms,10117.94,3670.81,1253.93
103354,12/3/2024,Europe,SaaS Subscriptions,3802.46,404.24,74.92
103355,12/3/2024,North America,SaaS Subscriptions,5071.62,520.3,104.9
103356,12/3/2024,North America,Edge Hardware Platforms,27405.33,10714.8,3391.9
103357,12/3/2024,APAC,Enterprise Cloud Software,8325.96,1151.18,424.81
103358,12/4/2024,APAC,Edge Hardware Platforms,16497.5,6620.53,1957.86
103359,12/4/2024,North America,SaaS Subscriptions,4901.04,522.72,90.28
103360,12/4/2024,North America,SaaS Subscriptions,5526.61,553.74,111.04
103361,12/4/2024,North America,Edge Hardware Platforms,11695.61,4746.85,1423.34
103362,12/4/2024,APAC,Edge Hardware Platforms,12741.25,5170.66,1403.98
103363,12/4/2024,North America,Enterprise Cloud Software,10132.94,1393.64,503.55
103364,12/4/2024,APAC,Edge Hardware Platforms,11548.23,4364.5,1433.92
103365,12/4/2024,APAC,Enterprise Cloud Software,13124.51,1993.01,662.27
103366,12/4/2024,APAC,Edge Hardware Platforms,27002.38,10485.55,3275.52
103367,12/5/2024,APAC,SaaS Subscriptions,6360.2,617.29,135.38
103368,12/5/2024,Europe,Edge Hardware Platforms,18745.54,6847.02,2449.63
103369,12/5/2024,Europe,Edge Hardware Platforms,23531.67,9728.46,2551.17
103370,12/5/2024,Europe,SaaS Subscriptions,2267.11,247.39,44.65
103371,12/5/2024,North America,Edge Hardware Platforms,26024.28,10357.15,3213.54
103372,12/6/2024,North America,Enterprise Cloud Software,13314.53,2136.83,683.4
103373,12/6/2024,North America,Enterprise Cloud Software,12530.58,1964.74,678.23
103374,12/6/2024,Europe,SaaS Subscriptions,6475.73,664.5,127.62
103375,12/6/2024,APAC,Edge Hardware Platforms,17967.11,6588.14,2065.8
103376,12/6/2024,Europe,Enterprise Cloud Software,7212.35,1087.78,336.8
103377,12/6/2024,APAC,Edge Hardware Platforms,21477.26,7985.04,2486.85
103378,12/6/2024,Europe,SaaS Subscriptions,6620.96,625.41,135.5
103379,12/7/2024,North America,SaaS Subscriptions,6183.65,562.82,118.55
103380,12/7/2024,North America,SaaS Subscriptions,7437.78,686.1,146.98
103381,12/7/2024,APAC,Enterprise Cloud Software,7919.04,1141.36,358.74
